unique_id,Primary_Name,Secondary_Name,Fathers_me,Birthplace,Birthplace_Code,Certainty_of_Birthplace,Work/Living_Places,Work/Living_Places_Code,Endeavor_codes,Endeavors,Era,Century,Fame,philosophy,culture,economy,politics,military,religion
Glaucus (5)_1146,Glaucus (5),,,Rhegium,,1,Rhegium,0,"107,104",,6,-5,,0,1,0,0,0,0
Glitius (RE Suppl. 3. 786 ff; Suppl. 12. 381)_1147,Glitius (RE Suppl. 3. 786 ff; Suppl. 12. 381),"Atilius Agricola, Quintus",,Augusta Taurinorum,,1,"Augusta Taurinorum,Moesia,Rome,Hither Spain,Syria,Belgica,Rome,Pannonia,Rome","0,0,0,0,0,0,0,0,0","412,425,418,420,412,413,407,Suffect Consul, Urban Prefect",,26,1,0.4,0,0,0,1,0,0
Glycon (1)_1148,Glycon (1),,,,,3,NA,0,"113,107",,NA,NA,0.5,0,1,0,0,0,0
Glycon (2)_1149,Glycon (2),,,Athens,,1,Athens,361,"201,",,31,3,,0,1,0,0,0,0
Gordian I_1150,Gordian I,Marcus Antonius (RE 61) Gordianus Sempronianus Romanus,,,,3,"Africa,Rome","0,0","601,410,504",,32,3,,0,1,0,1,0,0
Gordian III_1151,Gordian III,Marcus Antonius (RE 60) Gordianus,,,,3,"Rome,Ctesiphon","0,0","601,601",,32,3,0.2,0,0,0,1,0,0
Gorgias (1)_1152,Gorgias (1),,,Leontini,,1,"Leontini,Athens","33,361","109,426,119,107",,5,-5,0.1,1,1,0,1,0,0
Gorgias (2)_1153,Gorgias (2),,,,,3,Athens,361,"119,110,107",,21,-1,,1,1,0,0,0,0
Granius (RE 13) Licinianus_1154,Granius (RE 13) Licinianus,,,,,3,NA,0,"108,107",,28,2,2.1,1,1,0,0,0,0
Gratian_1155,Gratian,Flavius Gratianus (RE 3),Valentinian I,,,3,"Milan,Lyons","0,0","601,",,37,4,0.2,0,0,0,1,0,0
Grattius_1156,Grattius,Faliscus,,,,3,NA,0,"113,107",,12,1,0.2,0,1,0,0,0,0
Gregory (1) I_1157,Gregory (1) I,The Great,,,,3,"Rome,Constantinople,Rome,Byzantine Empire,Italy,Dalmatia,Illyricum,Arles,Venetia,Istria,Africa,Lombardy,Britain","0,0,0,0,0,0,0,0,0,0,0,Lombardy,Britain","701,604,408,702,702,422,0,107",,46,6,0.4,0,1,0,1,0,1
Gregory (2)_1158,Gregory (2),,,zianzus,,1,"Nazianzus,Athens,Constantinople","0,361,0","107,102,701,411,113",,38,4,0.3,0,1,0,0,0,1
Gregory (3)_1159,Gregory (3),,,Nyssa,,1,Nyssa,0,"703,102,107",,37,4,,1,1,0,0,0,0
Gregory (4) Thaumaturgus_1160,Gregory (4) Thaumaturgus,,,"Neocaesarea, Pontus",,1,"Neocaesarea, Pontus,Berytus,Caesarea,Pontus,Neocaesarea","0,0,0,0,0","604,409,0,107,113,701",,33,3,,0,1,0,1,0,1
Grillius_1161,Grillius,,,,,3,NA,0,"119,107",,NA,5,0.2,1,1,0,0,0,0
Gyges_1162,Gyges,,,Lydia,,1,"Lydia,Miletus,Smyrna, Colophon","0,854,867,848","603,605,412",,-6,-7,0.2,0,0,0,1,0,0
Gylippus_1163,Gylippus,,,Sparta,,1,"Sparta,Syracuse,Sparta,Aegospotami,Sparta","0,0,0,0,0","423,417,423,0",,6,-5,,0,0,0,1,0,0
Habron_1164,Habron,,,Phrygia and Rhodes,,2,"Phrygia,Rhodes,Rome","0,0,0","114,107",,NA,1,0.3,1,1,0,0,0,0
Hadrian_1165,Hadrian,Publius Aelius (RE 64) Hadrianus,,Spain,,1,"Spain,Italica,Upper Germany,Rome,Dacia,Rome,Dacia,Lower Pannonia,Rome,Athens,Syria,Rome,Eastern Provinces,Nicomedia,Danube,Lower Pannonia,Rome,Rhineland,Upper Germany, Raetia, Britain, Southern Gaul, Spain, Tarragona, Cyrenaica, Hadrianopolis, Asia Minor, Athens, Sicily, Rome, Po Valley, Africa, Mauretania, Lambaesis, Rome, Athens, Syria, Antioch, Palmyra, Arabia, Judaea, Egypt, Judaea, Rome, Tiburtina","0,0,0,0,0,0,0,0,0,361,0,Rome,Eastern Provinces,Nicomedia,Danube,Lower Pannonia,Rome,Rhineland,Upper Germany, Raetia, Britain, Southern Gaul, Spain, Tarragona, Cyrenaica, Hadrianopolis, Asia Minor, Athens, Sicily, Rome, Po Valley, Africa, Mauretania, Lambaesis, Rome, Athens, Syria, Antioch, Palmyra, Arabia, Judaea, Egypt, Judaea, Rome, Tiburtina","601,0,425,425,418,425,413,0",,27,2,,0,0,0,1,0,0
Hagesander_1166,Hagesander,,,Rhodes,,1,"Rhodes,Rome","0,0","201,",,21,-1,,0,1,0,0,0,0
Hamilcar (1) (RE 1)_1167,Hamilcar (1) (RE 1),,,Carthage,,1,"Carthage,Sicily,Himera","0,0,0","603,412",,3,-5,0.1,0,0,0,1,0,0
Hamilcar (2) (RE 7) Barca_1168,Hamilcar (2) (RE 7) Barca,,,Carthage,,1,"Carthage,Bruttium,Sicily,Cumae,Eryx,Aegates Isles,Carthage,Spain,Gades,Acra Leuce,Helice","0,0,0,0,0,0,0,0,0,0,0","419,412,417,412",,13,-3,0.1,0,0,0,1,0,0
Hannibal (RE 8)_1169,Hannibal (RE 8),,Hamilcar (2) Barca,Carthage,,1,"Carthage,Spain,Tagus,Durius,Saguntum,Italy,Carthago Nova,Ebro,Pyrenees,Rhone,Alps,Turin,Ticinus,Trebbia,Etruria,Lake Trasimene,Apulia,Samnium,Campania, Apulia, Cannae, Cumae, Neapolis, Puteoli, Tarentum, Nola, Tarentum, Rome, Lucania, Bruttium, Carthage, Zama, Carthage, Syria, Greece, Side, Crete, Bithynia","0,0,0,0,0,0,0,0,0,0,0,Turin,Ticinus,Trebbia,Etruria,Lake Trasimene,Apulia,Samnium,Campania, Apulia, Cannae, Cumae, Neapolis, Puteoli, Tarentum, Nola, Tarentum, Rome, Lucania, Bruttium, Carthage, Zama, Carthage, Syria, Greece, Side, Crete, Bithynia","412,417",,14,-3,0.7,0,0,0,1,0,0
Hanno (1)_1170,Hanno (1),,,Carthage,,1,"Carthage,Morocco,Mogador,Agadir,Lixus,Senegal,Sierra Leone","0,0,0,0,0,0,0","419,0",,3,-5,,0,0,0,1,0,0
Hanno (2) (RE 14)_1171,Hanno (2) (RE 14),The Great,,Carthage,,1,"Carthage,Africa","0,0","412,426",,13,-3,0.1,0,0,0,1,0,0
Harpalus_1172,Harpalus,,,Macedonia,,1,"Macedonia,Babylon,Cilicia,Greece,Athens,Crete","0,0,0,0,361,0","604,0,412",,10,-4,0.5,0,0,0,1,0,0
Harpocration_1173,Harpocration,Valerius,,Alexandria,,1,"Alexandria,Oxyrhynchus","0,0","104,107,110",,NA,2,,0,1,0,0,0,0
Hasdrubal (1) (RE 5)_1174,Hasdrubal (1) (RE 5),,,Carthage,,1,"Carthage,Spain,Africa,Spain,Carthago Nova","0,0,0,0,0","412,427",,14,-3,0.4,0,0,0,1,0,0
Hasdrubal (2) (RE 7)_1175,Hasdrubal (2) (RE 7),,Hamilcar (2) Barca,Carthage,,1,"Carthage,Spain,Ebro,Africa,Spain,Baecula,Gaul,Italy,Metaurus","0,0,0,0,0,0,0,0,0","417,412,419,412",,14,-3,0.8,0,0,0,1,0,0
Hasdrubal (3) (RE 10)_1176,Hasdrubal (3) (RE 10),,Gisgo,Carthage,,1,"Carthage,Spain,Orongis,Gades,Ilipa,Syphax,Africa,Utica,Great Plains","0,0,0,0,0,0,0,0,0","412,417",,14,-3,0.4,0,0,0,1,0,0
Hasdrubal (4) (RE 13)_1177,Hasdrubal (4) (RE 13),,,Carthage,,1,"Carthage,Italy","0,0","417,412",,17,-2,0.2,0,0,0,1,0,0
Haterius (RE [Suppl. 3] 3a)_1178,Haterius (RE [Suppl. 3] 3a),Quintus,,,,3,NA,0,"411,407",,22,-1,0.2,0,1,0,1,0,0
Hecataeus (1) (RE 3)_1179,Hecataeus (1) (RE 3),,Hegesander,Miletus,,1,Miletus,854,"107,504,308,115",,3,-5,0.1,1,1,0,0,0,0
Hecataeus (2)_1180,Hecataeus (2),,,Abdera,,1,"Abdera,Egyptian Thebes","0,0","107,102,0",,10,-4,,0,1,0,0,0,0
Hecatomnus_1181,Hecatomnus,,Hyssaldomus,Mylasa,,1,"Mylasa,Caria,Cyprus,Labraunda,Sinuri","913,0,0,0,0","406,419",,7,-4,1,0,0,0,1,0,0
Hecaton_1182,Hecaton,,,Rhodes,,1,Rhodes,0,"102,107,102",,NA,NA,,0,1,0,0,0,0
Hedylus_1183,Hedylus,,,Samos,,1,"Samos,Alexandria","0,0","107,113",,NA,NA,,0,1,0,0,0,0
Hegemon_1184,Hegemon,,,Thasos,526,1,"Thasos,Athens","526,361","107,107,118",,NA,-5,0.2,1,1,0,0,0,0
Hegesander (RE 4)_1185,Hegesander (RE 4),,,Delphi,,1,Delphi,177,"107,",,NA,-2,0.2,0,1,0,0,0,0
Hegesias (1)_1186,Hegesias (1),,,,,3,NA,0,"102,",,11,-3,0.4,0,0,0,0,0,0
Hegesias (2)_1187,Hegesias (2),,,Magnesia,,1,Magnesia,820,"108,411",,NA,-3,0.3,1,1,0,0,0,0
Hegesippus (1)_1188,Hegesippus (1),,,Athens,,1,"Athens,Amphipolis,Athens","361,0,361","427,426,119,107",,9,-4,,1,1,0,1,0,0
Hegesippus (2)_1189,Hegesippus (2),,,,,3,NA,0,"118,107",,NA,-3,0.2,1,1,0,0,0,0
Hegesippus (3)_1190,Hegesippus (3),,,,,3,NA,0,"107,",,12,-3,0.3,0,1,0,0,0,0
Hegetor_1191,Hegetor,,,,,3,NA,0,"307,107",,NA,-1,0.3,1,1,0,0,0,0
Helenius Acro_1192,Helenius Acro,,,,,3,NA,0,"107,104",,NA,2,0.2,0,1,0,0,0,0
Heliodorus (1)_1193,Heliodorus (1),,,Athens,,1,Athens,361,"107,0",,16,-2,,0,1,0,0,0,0
Heliodorus (2)_1194,Heliodorus (2),,,,,3,NA,0,"113,107,104",,24,1,0.2,0,1,0,0,0,0
Heliodorus (3)_1195,Heliodorus (3),,,Egypt,,2,Egypt,0,"307,",,27,2,,1,0,0,0,0,0
Heliodorus (4)_1196,Heliodorus (4),,,Greece,,3,NA,0,"106,107",,NA,-4,0.1,0,1,0,0,0,0
Hellanicus (1)_1197,Hellanicus (1),,,Lesbos,,1,"Lesbos,Athens","0,361","115,310,108,107",,5,-5,0.4,1,1,0,0,0,0
Hellanicus (2)_1198,Hellanicus (2),,,,,3,NA,0,"114,107",,16,-2,,1,1,0,0,0,0
Helvidius Priscus_1199,Helvidius Priscus,,,Samnium,2277,1,"Samnium,Rome","0,0","425,420,102",,25,1,0.1,0,0,0,1,0,0
"Helvius (RE 12, CF. 11) Cinna_1200","Helvius (RE 12, CF. 11) Cinna",Gaius,,Brescia,,1,"Brescia,Bithynia,Rome","0,0,0","113,107,121,425",,20,-1,0.2,0,1,0,1,0,0
Helvius (RE Suppl. 3. 895) Pertinax_1201,Helvius (RE Suppl. 3. 895) Pertinax,Publius,,Liguria,,1,"Liguria,Syria,Britain,Moesia,Dacia,Italy,Rome,Moesia,Dacia,Syria,Britain,Italy,Africa,Rome","0,0,0,0,0,0,0,0,0,0,0,Italy,Africa,Rome","110,423,424,417,424,000,000",,30,2,,0,1,0,1,0,0
Heniochus_1202,Heniochus,,,,,3,NA,0,"118,107",,NA,-4,0.5,1,1,0,0,0,0
Hephaestion (1)_1203,Hephaestion (1),,,Macedonia,,1,"Macedonia,Kabul Valley,Indus River,Susa,Ecbatana","0,0,0,0,0","604,417,417,0,0",,9,-4,0.3,0,0,0,1,0,0
Hephaestion (2)_1204,Hephaestion (2),,,,,3,NA,0,"104,110,107,104",,28,2,0.3,0,1,0,0,0,0
Heraclides (1) Ponticus_1205,Heraclides (1) Ponticus,,,Heraclea Pontica,,1,"Heraclea Pontica,Athens,Heraclea Pontica","0,361,0","102,604,107,110,107,302,303,0",,8,-4,,1,1,0,1,0,0
Heraclides (2)_1206,Heraclides (2),,,Cyme,,1,Cyme,57,"107,108",,8,-4,0.2,1,1,0,0,0,0
Heraclides (3) Lembus_1207,Heraclides (3) Lembus,,,,,3,Alexandria,0,"427,108,111,107,104",,NA,-2,,1,1,0,1,0,0
Heraclides (4)_1208,Heraclides (4),,,Tarentum,,1,Tarentum,0,"307,102,107",,19,-1,,1,1,0,0,0,0
Heraclides (5) Ponticus_1209,Heraclides (5) Ponticus,The Younger,,Heraclea Pontica,,1,"Heraclea Pontica,Rome","0,0","114,110,107,113,121",,24,1,,1,1,0,0,0,0
Heraclitus_1210,Heraclitus,,Bloson,Ephesus,,1,Ephesus,844,"604,107,102,107",,3,-5,0.2,0,1,0,1,0,0
Herennius Dexippus_1211,Herennius Dexippus,Publius,,Athens,,1,Athens,361,"108,107",,33,3,0.1,1,1,0,0,0,0
Herennius (RE 31) Modestinus_1212,Herennius (RE 31) Modestinus,,,Pontus,0,2,"Pontus,Dalmatia,Rome","0,0,0","409,107,0,0",,NA,3,,0,1,0,0,0,0
Herennius (RE 44) Senecio_1213,Herennius (RE 44) Senecio,,,Hispania Baetica,,1,"Hispania Baetica,Rome","0,0","418,409,107",,26,1,,0,1,0,1,0,0
Herillus_1214,Herillus,,,Carthage,,1,"Carthage,Athens","0,361","102,",,11,-3,,0,0,0,0,0,0
Hermagoras_1215,Hermagoras,,,Temnos,,1,Temnos,0,"110,119,107",,16,-2,,1,1,0,0,0,0
Hermarchus (RE 1)_1216,Hermarchus (RE 1),,,Mytilene,,1,"Mytilene,Lampascus","0,0","102,110,107",,12,-3,,0,1,0,0,0,0
Hermesianax_1217,Hermesianax,,,Colophon,,1,Colophon,848,"113,107",,11,-3,0.2,0,1,0,0,0,0
Hermias (1)_1218,Hermias (1),,,Atarneus,,1,"Atarneus,Athens,Persia","803,361,0","605,102,419,412,427",,8,-4,0.2,0,0,0,1,0,0
Hermias (2)_1219,Hermias (2),,,"Curium, Cyprus",0,1,"Curium, Cyprus",0,"113,107",,NA,-3,0.1,0,1,0,0,0,0
Hermias (3)_1220,Hermias (3),,,,,3,NA,0,"107,107,107",,31,3,0.1,0,1,0,0,0,0
Hermippus (1)_1221,Hermippus (1),,,Athens,,1,Athens,361,"118,107",,6,-5,,1,1,0,0,0,0
Hermippus (2) (RE 6)_1222,Hermippus (2) (RE 6),,,Smyr,0,1,Smyrna,0,"120,107",,NA,-3,,1,1,0,0,0,0
Hermippus (3)_1223,Hermippus (3),,,Berytus,,1,Berytus,773,"114,503,107",,27,2,0.6,1,1,1,0,0,0
Hermocrates (RE 1) _1224,Hermocrates (RE 1) ,,,Syracuse,47,1,"Syracuse,Gela,Syracuse,Asia,Selinus,Syracuse","47,0,47,0,0,47","427,412,0,419,504",,6,-5,0.3,0,1,0,1,0,0
Hermogenes (1)_1225,Hermogenes (1),,,Alabanda,0,1,"Alabanda,Teos,Magnesia ad Maeandrum,Pergamum","0,0,0,0","205,107",,16,-2,,0,1,0,0,0,0
Hermogenes (2) (RE 22)_1226,Hermogenes (2) (RE 22),,,Tarsus,0,1,Tarsus,0,"119,107",,NA,2,,1,1,0,0,0,0
Hermogenianus_1227,Hermogenianus,Aurelius,,Eastern Empire,0,2,"Eastern Empire,Western Empire,Milan,Brescia","0,0,0,0","409,0,107,107,408",,34,3,0.1,0,1,0,1,0,0
Herod (1)_1228,Herod (1),The Great,Antipater,Judaea,,1,"Judaea,Galilee,Judaea,Jerusalem,Actium,Trachonitis,Batanea,Auranitis,Caesarea,Samaria,Masada,Herodium,Jerusalem,Athens,Rome,Nabataea","0,0,0,0,0,0,0,0,0,0,0,Herodium,Jerusalem,Athens,Rome,Nabataea","406,603,603,705,0,212,412",,21,-1,0.3,0,1,0,1,0,1
Herod (2) Antipas_1229,Herod (2) Antipas,,Herod (1),Judaea,,1,"Judaea,Galilee,Sepphoris,Tiberias,Peraea,Jerusalem,Peraea","0,0,0,0,0,0,0","603,212,427,412",,24,1,0.1,0,1,0,1,0,0
Herodas_1230,Herodas,Herondas,,,,3,NA,0,"107,113",,13,-3,0.1,0,1,0,0,0,0
Herodian (1)_1231,Herodian (1),Aelius Herodianus,Apollonius (13) Dyscolus,Alexandria,,1,"Alexandria,Rome","0,0","114,107,104",,29,2,0.1,1,1,0,0,0,0
Herodian (2)_1232,Herodian (2),,,Antioch,0,2,"Antioch,Rome","0,0","427,503,107,108",,31,3,,1,1,1,1,0,0
Herodicus_1233,Herodicus,,,Babylon,,1,Babylon,0,"107,104",,18,-2,1.2,0,1,0,0,0,0
Herodotus (1)_1234,Herodotus (1),,Lyxes,Halicarssus,,1,"Halicarnassus,Northern Aegean,Southern Italy,Black Sea,Egypt,Dodona,Cyrene,Dnieper,Babylon,Tyre,Carthage,Delphi,Samos,Attica,Delos","886,0,0,0,0,0,0,0,0,0,0,Delphi,Samos,Attica,Delos","108,107,501,310",,3,-5,0.3,1,1,0,0,0,0
Herodotus (2)_1235,Herodotus (2),,,,,3,NA,0,"307,107",,26,1,0.1,1,1,0,0,0,0
Heron (RE 5)_1236,Heron (RE 5),,,Alexandria,0,1,Alexandria,0,"301,0,107,302,104",,25,1,,1,1,0,0,0,0
Herophilus_1237,Herophilus,,,Chalcedon,0,1,"Chalcedon,Alexandria","0,0","307,312,107",,11,-3,,1,1,0,0,0,0
Hesiod_1238,Hesiod,,,Ascra,,1,"Boeotia,Mt. Helicon,Chalcis,Hesperian Locris","0,0,0,0","121,0",,-6,-7,0.1,0,1,0,0,0,0
Hesychius_1239,Hesychius,,,Alexandria,0,1,Alexandria,0,"107,107",,NA,5,,0,1,0,0,0,0
Hicetas (RE 4)_1240,Hicetas (RE 4),,,Syracuse,0,1,Syracuse,0,"102,303",,NA,-5,,1,0,0,0,0,0
Hierocles_1241,Hierocles,,,,,3,NA,0,"102,107,107,107",,27,2,0.1,0,1,0,0,0,0
Hieron (1) (RE 11)_1242,Hieron (1) (RE 11),,,Gela,,1,"Gela,Syracuse,Himera,Locri Epizephyrii,Sybaris,Pithecusae,Rhegium,Messana,Naxos,Catana,Leontini,Catana,Acragas,Aetna","0,0,0,0,0,0,0,0,0,0,0,Catana,Acragas,Aetna","0,605,412,419,0",,3,-5,0.3,0,0,0,1,0,0
Hieron (2) II (RE 13)_1243,Hieron (2) II (RE 13),,,Syracuse,0,1,"Syracuse,Longanus River,Messana,Syracuse","0,0,0,0","605,603,412,427,419,000",,12,-3,,0,1,0,1,0,0
Hieronymus (1)_1244,Hieronymus (1),,,Cardia,0,1,"Cardia,Nora,Paraetacene,Gabiene,Syria,Ipsus,Thebes","0,0,0,0,0,0,0","108,427,107,426,406",,10,-4,,1,1,0,1,0,0
Hieronymus (2) (RE 12)_1245,Hieronymus (2) (RE 12),,,Rhodes,1000,1,Athens,361,"102,108,104,107",,12,-3,0.5,1,1,0,0,0,0
Hilary _1246,Hilary ,,,Arles,0,1,"Arles,Southern Gaul,Lerins","0,0,0","701,107,604",,40,5,0.1,0,1,0,1,0,1
Himerius_1247,Himerius,,,Prusias,0,1,"Prusias,Athens,Constantinople,Thessalonica,Nicomedia,Antioch,Athens","0,361,0,0,0,0,361","119,107,110",,37,4,,1,1,0,0,0,0
Himilco (1)_1248,Himilco (1),,,Carthage,,1,"Carthage,Atlantic Ocean,Gades,Brittany","0,0,0,0","411,0",,3,-5,0.1,0,1,0,0,0,0
Himilco (2) (RE 1)_1249,Himilco (2) (RE 1),,,Carthage,,1,"Carthage,Sicily,Acragas,Gela,Camarina,Motya,Syracuse,Lilybaeum,Messana,Syracuse,Carthage","0,0,0,0,0,0,0,0,0,0,0","412,427,419,0",,6,-5,0.2,0,0,0,1,0,0
Hippalus_1250,Hippalus,,,,,3,"Arabian Sea,India,Red Sea","0,0,0","510,502,0",,NA,1,0.2,0,0,1,0,0,0
Hipparchus (1)_1251,Hipparchus (1),,Pisistratus,Athens,,1,Athens,361,"0,111,0",,2,-6,,1,0,0,0,0,0
Hipparchus (2)_1252,Hipparchus (2),,,,,3,NA,0,"118,207,107",,12,-3,0.1,1,1,0,0,0,0
Hipparchus (3) (RE 18)_1253,Hipparchus (3) (RE 18),,,"Nicaea, Bithynia",0,1,"Nicaea,Rhodes","0,0","303,107,301,0,111,308",,17,-2,,1,1,0,0,0,0
Hippasus_1254,Hippasus,,,Metapontum,,1,Metapontum,61,"301,102",,NA,NA,0.1,1,0,0,0,0,0
Hippias (1)_1255,Hippias (1),,Pisistratus,Athens,,1,"Athens,Sigeum,Persia,Marathon","361,0,0,0","605,0,212",,2,-6,,0,1,0,1,0,0
Hippias (2)_1256,Hippias (2),,,Elis,,3,Elis,0,"102,110,119,301,303,000,000",,NA,-3,0.1,1,1,0,0,0,0
Hippias (3)_1257,Hippias (3),,,,,3,NA,0,"301,107",,14,-3,0.1,1,1,0,0,0,0
Hippobotus_1258,Hippobotus,,,,,3,NA,0,"102,108,107",,14,-3,0.1,1,1,0,0,0,0
Hippocrates (1) (RE 7)_1259,Hippocrates (1) (RE 7),,,Gela,0,1,"Gela,Camarina,Callipolis,Naxos, Sicily,Leontini,Zancle,Syracuse,Helorus River,Hybla","0,0,0,0,0,0,0,0,0","605,412",,3,-5,,0,0,0,1,0,0
"Hippocrates (2) (RE 16, and Suppls. 3, 6, 13)_1260","Hippocrates (2) (RE 16, and Suppls. 3, 6, 13)",,,Cos,0,1,"Cos,Greece,Larissa","0,0,0","307,107,111,110",,5,-5,,1,1,0,0,0,0
Hippocrates (3)_1261,Hippocrates (3),,,Chios,,1,Chios,840,"301,303",,6,-5,0.1,1,0,0,0,0,0
Hippodamus_1262,Hippodamus,,,Miletus,0,1,"Miletus,Piraeus,Thurii,Rhodes","0,0,0,0","205,212",,4,-5,,0,1,0,0,0,0
Hippolytus (2)_1263,Hippolytus (2),,,,0,3,"Portus,Sardinia","0,0","701,107",,31,3,,0,1,0,0,0,1
Hippon_1264,Hippon,Hipponax,,Samos,864,2,"Samos,Athens","0,361","102,307",,NA,-5,0.1,1,0,0,0,0,0
Hipponax_1265,Hipponax,,,Ephesus,,1,"Ephesus,Clazomenae","0,0","107,113",,2,-6,0.9,0,1,0,0,0,0
Hirtius (RE 2)_1266,Hirtius (RE 2),Aulus,,,0,3,"Rome,Spain,Antioch,Rome,Transalpine Gaul,Rome,Mutina","0,0,0,0,0,0,0","407,426,423,425,420,000,000,000",,21,-1,,0,1,0,1,0,0
Histiaeus_1267,Histiaeus,,,Miletus,,1,"Miletus,Danube,Anatolia,Strymon River,Thrace,Susa,Ionia,Thrace,Byzantium,Chios,Thasos,Lesbos,Atarneus","854,0,0,0,0,0,0,0,0,0,0,Lesbos,Atarneus","605,417,427,412,419",,3,-5,0.2,0,0,0,1,0,0
Homer_1268,Homer,,,Ionia,0,2,Ionia,0,"121,107",,-8,-8,,0,1,0,0,0,0
Honestus_1269,Honestus,,,Corinth,,1,Corinth,227,"113,107",,NA,NA,0.2,0,1,0,0,0,0
Honorius (RE 3)_1270,Honorius (RE 3),,Theodosius I,,,3,"Western Empire,Ravenna","0,0","601,427",,38,4,0.1,0,0,0,1,0,0
Horace_1271,Horace,Quintus Horatius Flaccus,,Venusia,2339,1,"Venusia,Rome,Athens,Rome,Sabine countryside","0,0,361,0,0","113,107,107,111,425,000,000",,21,-1,0.3,1,1,0,1,0,0
Hortensius (RE 7)_1272,Hortensius (RE 7),Quintus,,Rome,0,1,Rome,0,"0,605,427",,11,-3,,0,0,0,1,0,0
Hortensius (RE 13) Hortalus_1273,Hortensius (RE 13) Hortalus,Quintus,Quintus Hortensius,Rome,0,1,Rome,0,"411,423,409,407",,20,-1,,0,1,0,1,0,0
Hosidius Geta_1274,Hosidius Geta,,,,,3,NA,0,"105,113,107",,NA,2,0.4,1,1,0,0,0,0
Hosidius (RE 6; Suppl. 12) Geta_1275,Hosidius (RE 6; Suppl. 12) Geta,Gnaeus,,,,3,"Mauretania,Britain,Medway,Rome","0,0,0,0","413,423,413,407",,24,1,0.1,0,0,0,1,0,0
Hostilius_1276,Hostilius,Tullus,,Rome,2271,1,"Rome,Fidenae,Veii,Sabine territory,Alba Longa,Rome","0,0,0,0,0,0","603,412,212",,-6,-7,0.5,0,1,0,1,0,0
Hostilius (RE 18) Mancinus_1277,Hostilius (RE 18) Mancinus,Gaius,,,,3,Rome,0,"420,407,412,420",,17,-2,0.2,0,0,0,1,0,0
"Pomponius (RE 103, Suppl. 14) Secundus_1278","Pomponius (RE 103, Suppl. 14) Secundus",Publius [?Calv]isius Sabinus,,,,3,"Crete,Cyrene,Rome,Upper Germany,Rome","0,1028,0,0,0","407,105,107,413",,24,,0.3,1,1,0,1,0,0
Pontius (RE 4)_1279,Pontius (RE 4),Gavius,,Samnium,2277,1,Samnium,0,"412,",,9,,0.2,0,0,0,1,0,0
Pontius (RE 17) Aquila_1280,Pontius (RE 17) Aquila,,,Sutrium,2303,2,"Rome,Mutina","0,0","425,502",,21,,0.2,0,0,1,1,0,0
Pontius Pilatus_1281,Pontius Pilatus,,,,,3,"Judea,Rome","0,0","420,",,24,,0.3,0,0,0,1,0,0
Pontius (RE 21) Telesinus_1282,Pontius (RE 21) Telesinus,,,Samnium,2277,1,"Samnium,Praeneste,Rome","0,0,0","420,417",,19,,0.2,0,0,0,1,0,0
Popillius (RE 22) Laenas_1283,Popillius (RE 22) Laenas,Gaius,,,,3,"Rome,Greece,Egypt,Rome","0,0,0,0","420,407,426",,15,,0.2,0,0,0,1,0,0
Popillius (RE 28) Laenas_1284,Popillius (RE 28) Laenas,Publius,Gaius Popillius Laes,,,3,"Rome,Exile,Rome,Northeast Italy,Sicily?","0,0,0,0,0","407,420",,17,,0.2,0,0,0,1,0,0
Poppaea (RE 4) Sabina_1285,Poppaea (RE 4) Sabina,,Titus Ollius,Pompeii,0,1,Rome,0,"606,602",,25,,,0,0,0,1,0,0
Poppaedius (RE 'Poppaedius') Silo_1286,Poppaedius (RE 'Poppaedius') Silo,Quintus,,Marsica,0,3,"Corfinium,Bovianum Vetus","0,0","604,417",,19,,0.2,0,0,0,1,0,0
Porcia (RE 28)_1287,Porcia (RE 28),,,,,3,"Rome,Antium,Rome","0,0,0","606,",,21,,0.2,0,0,0,1,0,0
Porcius (RE 5) Cato (1)_1288,Porcius (RE 5) Cato (1),Gaius,,,,3,"Rome,Sicily,Rome,Tarraco","0,0,0,0","420,407",,18,,0.2,0,0,0,1,0,0
Porcius (RE 6) Cato (2)_1289,Porcius (RE 6) Cato (2),Gaius ,,,,3,Rome,0,"425,420",,20,,0.2,0,0,0,1,0,0
Porcius (RE 9) Cato (1)_1290,Porcius (RE 9) Cato (1),Marcus,,Tusculum,2331,1,"Sabinium,Metaurus,Rome,Sicily,Africa,Sardinia,Rome,Sardinia,Rome,Spain,Rome,Thermopylae,Rome,Carthage,Rome","0,0,0,0,0,0,0,0,0,0,0,Thermopylae,Rome,Carthage,Rome","423,407,404,418,421,000,000,000",,15,,2.1,0,1,0,1,0,0
Porcius (RE 20) Cato (2)_1291,Porcius (RE 20) Cato (2),Marcus,,,,1,"Rome,Cyprus,Rome,Sicily,Asia,Dyrrachium,Africa,Utica,Thapsus","0,0,0,0,0,0,0,0,0","418,425,420,417",,20,,0.8,0,0,0,1,0,0
Porcius Festus_1292,Porcius Festus,,,,,3,Judaea,0,"424,",,25,,0.1,0,0,0,1,0,0
Porcius (RE 49) Latro_1293,Porcius (RE 49) Latro,Marcus,,Spain,2293,1,Rome,0,"119,411",,22,,0.2,1,1,0,0,0,0
Porcius (RE 48) Licinus_1294,Porcius (RE 48) Licinus,,,,,3,Rome,0,"108,113,107",,18,,0.2,1,1,0,0,0,0
Porphyry_1295,Porphyry,,,Tyre,0,2,"Athens,Rome",0,"102,111,107",,34,,,1,1,0,0,0,0
